Date,Location,Price,CC.Loyalty,CC.Loyalty.Type,CreditCardTimestamp
01/17/2014,Frydos Autosupply n' More,67.29,5368,CC,01/17/2014 21:15
01/17/2014,Hippokampos,38.19,2463,CC,01/17/2014 21:29
01/17/2014,Hippokampos,12.86,9635,CC,01/17/2014 21:58
01/18/2014,Chostus Hotel,600,5010,CC,01/18/2014 12:03
01/18/2014,Abila Zacharo,111.93,8156,CC,01/18/2014 13:04
01/18/2014,Abila Zacharo,25.59,2540,CC,01/18/2014 13:05
01/18/2014,Katerina Cafe ,34.54,6691,CC,01/18/2014 13:15
01/18/2014,Ouzeri Elian,33.57,6895,CC,01/18/2014 13:18
01/18/2014,Kalami Kafenion,30.12,5368,CC,01/18/2014 13:19
01/18/2014,Hippokampos,100.11,1877,CC,01/18/2014 13:21
01/18/2014,Abila Zacharo,18.45,7253,CC,01/18/2014 13:25
01/18/2014,Guy's Gyros,55.21,7384,CC,01/18/2014 13:27
01/18/2014,Guy's Gyros,27.4,1874,CC,01/18/2014 13:28
01/18/2014,Kalami Kafenion,38.91,2463,CC,01/18/2014 13:28
01/18/2014,Abila Zacharo,16.59,9551,CC,01/18/2014 13:32
01/18/2014,Katerina Cafe ,19.3,3484,CC,01/18/2014 13:34
01/18/2014,Ouzeri Elian,25.75,3547,CC,01/18/2014 13:34
01/18/2014,Kalami Kafenion,24.14,1321,CC,01/18/2014 13:58
01/18/2014,Gelatogalore,84.38,2681,CC,01/18/2014 13:58
01/18/2014,Katerina Cafe ,37.26,8411,CC,01/18/2014 14:00
01/18/2014,Kalami Kafenion,42.73,8202,CC,01/18/2014 14:02
01/18/2014,Katerina Cafe ,96.36,7688,CC,01/18/2014 14:03
01/18/2014,Guy's Gyros,47.89,9617,CC,01/18/2014 14:05
01/18/2014,Katerina Cafe ,24.14,7819,CC,01/18/2014 14:06
01/18/2014,Kalami Kafenion,53.36,6901,CC,01/18/2014 14:17
01/18/2014,Ahaggo Museum,55.55,1286,CC,01/18/2014 14:51
01/18/2014,Ahaggo Museum,120.2,7384,CC,01/18/2014 14:55
01/18/2014,Albert's Fine Clothing,35.66,6895,CC,01/18/2014 15:20
01/18/2014,Frydos Autosupply n' More,103.41,5368,CC,01/18/2014 15:31
01/18/2014,General Grocer,477.6,3547,CC,01/18/2014 15:31
01/18/2014,Frydos Autosupply n' More,361.54,1874,CC,01/18/2014 15:32
01/18/2014,Shoppers' Delight,258.33,8156,CC,01/18/2014 15:40
01/18/2014,Roberts and Sons,62.47,7253,CC,01/18/2014 15:41
01/18/2014,Frydos Autosupply n' More,103.55,1877,CC,01/18/2014 15:51
01/18/2014,Frydos Autosupply n' More,120.67,2463,CC,01/18/2014 15:53
01/18/2014,Albert's Fine Clothing,189.52,6691,CC,01/18/2014 15:57
01/18/2014,Frank's Fuel,52.66,9635,CC,01/18/2014 18:39
01/18/2014,Frydos Autosupply n' More,234.53,5407,CC,01/18/2014 18:51
01/18/2014,Albert's Fine Clothing,226.49,8156,CC,01/18/2014 18:59
01/18/2014,Guy's Gyros,39.68,3484,CC,01/18/2014 19:08
01/18/2014,Katerina Cafe ,21.63,8129,CC,01/18/2014 19:17
01/18/2014,Roberts and Sons,266.69,9617,CC,01/18/2014 19:20
01/18/2014,Ouzeri Elian,57.63,6899,CC,01/18/2014 19:21
01/18/2014,Hippokampos,21.34,1321,CC,01/18/2014 19:21
01/18/2014,Guy's Gyros,28.07,5368,CC,01/18/2014 19:21
01/18/2014,Ouzeri Elian,61.56,9551,CC,01/18/2014 19:26
01/18/2014,Katerina Cafe ,8.14,7889,CC,01/18/2014 19:30
01/18/2014,Katerina Cafe ,22.74,1874,CC,01/18/2014 19:31
01/18/2014,Katerina Cafe ,33.41,4434,CC,01/18/2014 19:32
01/18/2014,Hippokampos,27.21,6895,CC,01/18/2014 19:35
01/18/2014,Katerina Cafe ,35.79,6691,CC,01/18/2014 19:36
01/18/2014,Abila Zacharo,21.29,4795,CC,01/18/2014 19:36
01/18/2014,Hippokampos,53.21,2463,CC,01/18/2014 19:36
01/18/2014,Kalami Kafenion,71.14,9635,CC,01/18/2014 19:39
01/18/2014,Guy's Gyros,78.36,6816,CC,01/18/2014 19:39
01/18/2014,Hippokampos,63.21,8332,CC,01/18/2014 19:42
01/18/2014,Roberts and Sons,125.35,7688,CC,01/18/2014 19:46
01/18/2014,Katerina Cafe ,11.19,8202,CC,01/18/2014 19:46
01/18/2014,Ouzeri Elian,14.9,2681,CC,01/18/2014 19:46
01/18/2014,Katerina Cafe ,16.48,4948,CC,01/18/2014 19:47
01/18/2014,Katerina Cafe ,76.1,3547,CC,01/18/2014 19:53
01/18/2014,Katerina Cafe ,33.63,1310,CC,01/18/2014 19:54
01/18/2014,Katerina Cafe ,32.68,2418,CC,01/18/2014 19:56
01/18/2014,Hippokampos,49.21,1286,CC,01/18/2014 20:01
01/18/2014,Katerina Cafe ,17.37,9405,CC,01/18/2014 20:01
01/18/2014,Katerina Cafe ,45.88,8411,CC,01/18/2014 20:04
01/18/2014,General Grocer,108.49,6901,CC,01/18/2014 20:07
01/18/2014,Katerina Cafe ,19.31,7354,CC,01/18/2014 20:09
01/18/2014,Hippokampos,72.5,1415,CC,01/18/2014 20:11
01/18/2014,Katerina Cafe ,9.72,3853,CC,01/18/2014 20:13
01/18/2014,Katerina Cafe ,37.21,7819,CC,01/18/2014 20:15
01/18/2014,Hippokampos,29.21,1877,CC,01/18/2014 20:23
01/18/2014,Hippokampos,55.03,7117,CC,01/18/2014 20:26
01/19/2014,Kronos Mart,87.66,3484,CC,01/19/2014 03:13
01/19/2014,Kronos Mart,194.51,9551,CC,01/19/2014 03:45
01/19/2014,Kronos Mart,150.36,8332,CC,01/19/2014 03:48
01/19/2014,Desafio Golf Course,150.07,8156,CC,01/19/2014 12:41
01/19/2014,Desafio Golf Course,145.72,7688,CC,01/19/2014 12:57
01/19/2014,Katerina Cafe ,35.01,7354,CC,01/19/2014 13:00
01/19/2014,Gelatogalore,22.36,6895,CC,01/19/2014 13:09
01/19/2014,Katerina Cafe ,70.22,4795,CC,01/19/2014 13:23
01/19/2014,Ahaggo Museum,26.91,9241,CC,01/19/2014 13:26
01/19/2014,Ouzeri Elian,23.65,3484,CC,01/19/2014 13:27
01/19/2014,Hippokampos,64.37,2142,CC,01/19/2014 13:33
01/19/2014,Desafio Golf Course,190.91,8332,CC,01/19/2014 13:51
01/19/2014,Katerina Cafe ,26.76,4434,CC,01/19/2014 13:53
01/19/2014,Katerina Cafe ,12.78,1310,CC,01/19/2014 14:01
01/19/2014,Ouzeri Elian,45.32,7384,CC,01/19/2014 14:08
01/19/2014,Katerina Cafe ,54.2,3492,CC,01/19/2014 14:20
01/19/2014,Abila Zacharo,47.8,6901,CC,01/19/2014 14:20
01/19/2014,General Grocer,70.22,6895,CC,01/19/2014 15:03
01/19/2014,Desafio Golf Course,110.02,2463,CC,01/19/2014 15:15
01/19/2014,Frydos Autosupply n' More,56.09,3484,CC,01/19/2014 15:26
01/19/2014,Albert's Fine Clothing,274.66,2142,CC,01/19/2014 15:39
01/19/2014,Desafio Golf Course,148.22,5010,CC,01/19/2014 15:46
01/19/2014,Frydos Autosupply n' More,209.76,4795,CC,01/19/2014 15:53
01/19/2014,Katerina Cafe ,72.25,3547,CC,01/19/2014 18:54
01/19/2014,Hippokampos,101.25,9635,CC,01/19/2014 19:43
01/19/2014,Hippokampos,48.23,8332,CC,01/19/2014 19:43
01/19/2014,Hippokampos,88.27,1321,CC,01/19/2014 19:44
01/19/2014,Hippokampos,46.32,6895,CC,01/19/2014 19:44
01/19/2014,Guy's Gyros,65.21,7384,CC,01/19/2014 19:45
01/19/2014,Guy's Gyros,23.21,1286,CC,01/19/2014 19:45
01/19/2014,Guy's Gyros,58.35,3484,CC,01/19/2014 19:45
01/19/2014,Frydos Autosupply n' More,98.04,9405,CC,01/19/2014 19:45
01/19/2014,Guy's Gyros,25.79,5010,CC,01/19/2014 19:45
01/19/2014,Ouzeri Elian,67.98,6899,CC,01/19/2014 19:48
01/19/2014,Ouzeri Elian,32.77,9551,CC,01/19/2014 19:49
01/19/2014,Guy's Gyros,100.36,6816,CC,01/19/2014 19:49
01/19/2014,Katerina Cafe ,34.03,7889,CC,01/19/2014 19:53
01/19/2014,Shoppers' Delight,30.39,2142,CC,01/19/2014 19:56
01/19/2014,Hippokampos,63.17,2463,CC,01/19/2014 19:56
01/19/2014,Guy's Gyros,18.08,7354,CC,01/19/2014 20:00
01/19/2014,Albert's Fine Clothing,254.29,2540,CC,01/19/2014 20:02
01/19/2014,Katerina Cafe ,33.79,1874,CC,01/19/2014 20:05
01/19/2014,Guy's Gyros,36.87,7108,CC,01/19/2014 20:14
01/19/2014,Hippokampos,78.96,1415,CC,01/19/2014 20:16
01/19/2014,Guy's Gyros,37.48,9683,CC,01/19/2014 20:16
01/19/2014,Katerina Cafe ,38.9,9617,CC,01/19/2014 20:22
01/19/2014,Guy's Gyros,20.94,3853,CC,01/19/2014 20:25
01/19/2014,Guy's Gyros,31.94,4434,CC,01/19/2014 20:30
01/19/2014,Guy's Gyros,39.6,6901,CC,01/19/2014 20:51
